active_mode,assessment_status,attempted_capture,backlash,biosphere,boundary_uncertainty,budget_exhausted,case_comparator,cohort,command_audit,command_policy,command_support,controller,cooperation_rate,curtailment_factor,defective_rate,effective_audit,effective_capture,effective_mode,effective_policy,effective_support,environment_seed,episode,estimated_cr,estimated_response_steps,evidence_status,execution_semantics,institution,irreversible,justice,master_seed,nominal_cost,normal_release_streak,observed_at_step,observed_pressure,observed_trend,pending_due_step,pending_effect_count,pending_mode,pending_transition_count,perceived_improvement,performative_gap,phase,precaution_release_streak,pressure,pressure_before,projected_boundary_margin,projected_braking_steps_met,projected_final_budget,projected_max_pressure,projected_next_pressure_upper,projected_total_cost,projection_mode,projection_passes,projection_reasons,public_forecast_checked,public_forecast_miss,public_forecast_overshoot,reason,release_streak,remaining_budget,requested_mode,response_status,scenario,selected_plan_mode,step_cost,t,trigger,true_boundary,trust,unknown_streak
2,no_candidate_plan_within_declared_model,0.555437689,0.009376794,0.57197151,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.180875931,1.0,0.819124069,0.78,0.131511483,0,0.14,0.18,16519582356538312397,0,-36.0,36.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.377427246,0,0.596963446,607,0.0294,0,29,0.939175015,0.016161811,,20,,0,0.007604535,0.252135553,evaluation,0,0.939685505,0.918467254,-0.354860309,0,1.6582,1.157958479,1.006136826,2.1234,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.7522,2,available,long_delays,,0.0294,29,sustained_reserve,0.968238088,0.471547207,0
2,no_candidate_plan_within_declared_model,0.416600114,0.016396665,0.562471845,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.428608765,1.0,0.571391235,0.9,0.094223361,2,0.26,0.3,16519582356538312397,0,-36.0,36.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.371990086,0,0.596283937,607,0.0426,0,30,0.97836709,0.02307089,,20,,0,0.0,0.196528517,evaluation,0,0.962835491,0.939685505,-0.536770288,0,1.5598,1.339868458,1.048637981,2.1924,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.7096,2,available,long_delays,,0.0426,30,sustained_reserve,0.968238088,0.472321527,0
2,no_candidate_plan_within_declared_model,0.084883772,0.017750287,0.557757402,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.887808042,1.0,0.112191958,0.96,0.018677806,2,0.38,0.42,16519582356538312397,0,-35.0,35.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.370390349,1,0.598976633,607,0.0546,0,31,0.955510652,0.009292692,,20,,0,0.022856439,0.087739314,evaluation,0,0.974528925,0.962835491,-0.307737081,0,1.4614,1.110835251,1.014403343,2.2482,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.655,2,available,long_delays,,0.0546,31,sustained_reserve,0.968238088,0.478846185,0
2,no_candidate_plan_within_declared_model,0.510030041,0.013289619,0.54862991,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.56071841,1.0,0.43928159,0.96,0.111186431,2,0.5,0.54,16519582356538312397,0,-34.0,34.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.36425334,1,0.600088354,607,0.0654,0,32,1.030349066,0.028956409,,20,,0,0.0,0.169967097,evaluation,0,1.010335286,0.974528925,-0.9826047,0,1.363,1.78570287,1.111305475,2.292,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,1,0.015945723,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.5896,2,available,long_delays,,0.0654,32,sustained_reserve,0.968238088,0.483876211,0
2,no_candidate_plan_within_declared_model,0.518072303,0.00320036,0.54058423,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.664944432,1.0,0.335055568,0.96,0.111933529,2,0.62,0.66,16519582356538312397,0,-33.0,33.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.358414165,1,0.603303203,607,0.0762,0,33,1.012459489,0.014902613,,20,,0,0.017889577,0.124837554,evaluation,0,1.041780922,1.010335286,-0.75912403,0,1.2646,1.5622222,1.081762102,2.325,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.5134,2,available,long_delays,,0.0762,33,sustained_reserve,0.968238088,0.491993157,0
2,no_candidate_plan_within_declared_model,0.0456247,0.0,0.53468833,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.946137809,1.0,0.053862191,0.96,0.009766922,2,0.74,0.78,16519582356538312397,0,-32.0,32.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.357017171,1,0.610779738,607,0.087,0,34,1.068064024,0.027113189,,20,,0,0.0,0.126176572,evaluation,0,1.060212769,1.041780922,-1.243082397,0,1.1662,2.046180567,1.151977213,2.3472,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.4264,2,available,long_delays,,0.087,34,sustained_reserve,0.968238088,0.504509417,0
2,no_candidate_plan_within_declared_model,0.276347711,0.0,0.528793268,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.885453546,1.0,0.114546454,0.96,0.058575554,2,0.86,0.82,16519582356538312397,0,-31.0,31.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.353991057,1,0.618162347,607,0.0954,0,35,1.010477033,0.001703135,,20,,0,0.05758699,0.017761845,evaluation,0,1.07644187,1.060212769,-0.714554115,0,1.0678,1.517652285,1.071380169,2.3586,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.331,2,available,long_delays,,0.0954,35,sustained_reserve,0.968238088,0.518383878,0
2,no_candidate_plan_within_declared_model,0.206402387,0.014377624,0.523348258,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.860435869,1.0,0.139564131,0.96,0.043538808,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.351706341,1,0.625871698,607,0.0984,0,36,1.119822179,0.033995738,,20,,0,0.0,0.136914583,evaluation,0,1.09694397,1.07644187,-1.741421731,0,0.9694,2.544519901,1.217517917,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,1,0.04844201,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.2326,2,available,long_delays,,0.0984,36,sustained_reserve,0.968238088,0.531128427,0
2,no_candidate_plan_within_declared_model,0.117986436,0.013676073,0.518536894,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.912205342,1.0,0.087794658,0.96,0.024855079,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.350482408,1,0.63406802,607,0.0984,0,37,1.109034792,0.020560801,,20,,0,0.010787386,0.108257829,evaluation,0,1.105485933,1.09694397,-1.468195845,0,0.871,2.271294016,1.195795593,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.1342,2,available,long_delays,,0.0984,37,sustained_reserve,0.968238088,0.544718163,0
2,no_candidate_plan_within_declared_model,0.515050382,0.012930208,0.511246629,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.766546498,1.0,0.233453502,0.96,0.108347359,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.345357221,1,0.639713388,607,0.0984,0,38,1.177147684,0.034826428,,20,,0,0.0,0.149503206,evaluation,0,1.131332984,1.105485933,-1.87868379,0,0.7726,2.681781961,1.278174112,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,3.0358,2,available,long_delays,,0.0984,38,sustained_reserve,0.968238088,0.555404382,0
2,no_candidate_plan_within_declared_model,0.090378928,0.012416479,0.508043387,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.924904521,1.0,0.075095479,0.96,0.018993854,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.345424233,1,0.649296014,607,0.0984,0,39,1.194951685,0.0297197,,20,,0,0.0,0.129061931,evaluation,0,1.146708346,1.131332984,-1.773926318,0,0.6742,2.577024488,1.290871385,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.9374,2,available,long_delays,,0.0984,39,sustained_reserve,0.968238088,0.569745921,0
2,no_candidate_plan_within_declared_model,0.051050487,0.01154446,0.502632486,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.96049968,1.0,0.03950032,0.96,0.01071098,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.345110971,1,0.657286884,607,0.0984,0,40,1.186769297,0.018349074,,20,,0,0.008182388,0.108210508,evaluation,0,1.158296683,1.146708346,-1.492848893,0,0.5758,2.295947064,1.271318371,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.839,2,available,long_delays,,0.0984,40,sustained_reserve,0.968238088,0.583366602,0
2,no_candidate_plan_within_declared_model,0.284966527,0.010817291,0.498242095,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.895110966,1.0,0.104889034,0.96,0.059707173,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.343689405,1,0.665807604,607,0.0984,0,41,1.222556167,0.023580412,,20,,0,0.0,0.131917342,evaluation,0,1.177648184,1.158296683,-1.654187893,0,0.4774,2.457286063,1.312336579,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.7406,2,available,long_delays,,0.0984,41,sustained_reserve,0.968238088,0.596646672,0
2,no_candidate_plan_within_declared_model,0.436707916,0.010041906,0.492303667,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.819124069,1.0,0.180875931,0.96,0.091366798,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.34070606,1,0.672987398,607,0.0984,0,42,1.253384453,0.025754774,,20,,0,0.0,0.142926213,evaluation,0,1.200282576,1.177648184,-1.737200869,0,0.379,2.54029904,1.345339227,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.6422,2,available,long_delays,,0.0984,42,sustained_reserve,0.968238088,0.608642586,0
2,no_candidate_plan_within_declared_model,0.446941583,0.009388544,0.48596307,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.806431545,1.0,0.193568455,0.96,0.09339282,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.337937543,1,0.680324933,607,0.0984,0,43,1.190846172,-0.000733142,,20,,0,0.062538281,0.017104715,evaluation,0,1.223590933,1.200282576,-1.038952592,0,0.2806,1.842050762,1.25631303,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.5438,2,available,long_delays,,0.0984,43,sustained_reserve,0.968238088,0.622249678,0
2,no_candidate_plan_within_declared_model,0,0.008720829,0.482100814,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.339618822,1,0.689947435,607,0.0984,0,44,1.274116853,0.024468005,,20,,0,0.0,0.12,evaluation,0,1.229697556,1.223590933,-1.727050798,0,0.1822,2.530148968,1.364784858,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.017803823,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.4454,2,available,long_delays,,0.0984,44,sustained_reserve,0.968238088,0.636968766,0
2,no_candidate_plan_within_declared_model,0.436707916,0.007845181,0.474984333,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.819124069,1.0,0.180875931,0.96,0.090989974,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.336950432,1,0.696596864,607,0.0984,0,45,1.264881498,0.014356997,,20,,0,0.009235355,0.124455503,evaluation,0,1.248297751,1.229697556,-1.475151253,0,0.0838,2.278249424,1.345438495,2.3616,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.347,2,available,long_delays,,0.0984,45,sustained_reserve,0.968238088,0.648882148,0
2,no_candidate_plan_within_declared_model,0.282485136,0.007240083,0.468469882,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.89569192,1.0,0.10430808,0.96,0.058790205,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.335982544,1,0.704139152,607,0.0984,0,46,1.299227445,0.020353682,,20,,0,0.0,0.131874179,evaluation,0,1.263667095,1.248297751,-1.65746825,0,0.0,2.460566421,1.385781127,2.347,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.2486,2,available,long_delays,,0.0984,46,sustained_reserve,0.968238088,0.661593516,0
2,no_candidate_plan_within_declared_model,0.007965305,0.006553735,0.46395513,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.976912741,1.0,0.023087259,0.96,0.001655591,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.338161739,1,0.713710737,607,0.0984,0,47,1.280391487,0.00859679,,20,,0,0.018835957,0.084968751,evaluation,0,1.277663543,1.263667095,-1.38376689,0,0.0,2.18686506,1.355188278,2.2486,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.1502,2,available,long_delays,,0.0984,47,sustained_reserve,0.968238088,0.676730194,0
2,no_candidate_plan_within_declared_model,0.321456908,0.005682721,0.455087684,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.805962556,1.0,0.194037444,0.96,0.066706105,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.336770719,1,0.72019994,607,0.0984,0,48,1.29796643,0.011290236,,20,,0,0.0,0.142230045,evaluation,0,1.302764907,1.277663543,-1.493284531,0,0.0,2.296382701,1.375456666,2.1502,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,2.0518,2,available,long_delays,,0.0984,48,sustained_reserve,0.968238088,0.688579336,0
2,no_candidate_plan_within_declared_model,0.721674442,0.005092203,0.44630623,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.714235036,1.0,0.285764964,0.96,0.149590792,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.332419192,1,0.725849853,607,0.0984,0,49,1.252092344,-0.005859061,,20,,0,0.045874086,0.063095384,evaluation,0,1.328872198,1.302764907,-1.063127329,0,0.0,1.866225499,1.312433284,2.0518,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.9534,2,available,long_delays,,0.0984,49,sustained_reserve,0.968238088,0.700112634,0
2,no_candidate_plan_within_declared_model,0.400550104,0.004578061,0.440287654,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.841312118,1.0,0.158687882,0.96,0.082947542,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.331909955,1,0.734313928,607,0.0984,0,50,1.367383547,0.030486019,,20,,0,0.0,0.137590529,evaluation,0,1.354086288,1.328872198,-2.078000432,0,0.0,2.881098602,1.464069566,1.9534,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.054950264,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.855,2,available,long_delays,,0.0984,50,sustained_reserve,0.968238088,0.71321647,0
2,no_candidate_plan_within_declared_model,0.122519675,0.00380783,0.43191391,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.916647498,1.0,0.083352502,0.96,0.025335458,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.332796155,1,0.741547459,607,0.0984,0,51,1.427730365,0.039444258,,20,,0,0.0,0.130112899,evaluation,0,1.372463741,1.354086288,-2.380644998,0,0.0,3.183743168,1.533374623,1.855,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.7566,2,available,long_delays,,0.0984,51,sustained_reserve,0.968238088,0.726105155,0
2,no_candidate_plan_within_declared_model,0.145576391,0.003149579,0.422194684,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.908624706,1.0,0.091375294,0.96,0.030066405,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.333242999,1,0.747888711,607,0.0984,0,52,1.393088882,0.017218536,,20,,0,0.034641482,0.060656327,evaluation,0,1.380205412,1.372463741,-1.839886187,0,0.0,2.642984357,1.476507418,1.7566,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.6582,2,available,long_delays,,0.0984,52,sustained_reserve,0.968238088,0.739205287,0
2,no_candidate_plan_within_declared_model,0.445012776,0.002572525,0.414433746,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.816088965,1.0,0.183911035,0.96,0.091811458,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.332494982,1,0.755398588,607,0.0984,0,53,1.405705214,0.015837875,,20,,0,0.0,0.141162793,evaluation,0,1.399428365,1.380205412,-1.846666648,0,0.0,2.649764818,1.487743089,1.6582,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.5598,2,available,long_delays,,0.0984,53,sustained_reserve,0.968238088,0.751595419,0
2,no_candidate_plan_within_declared_model,0.249044974,0.001889126,0.40798237,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.843928909,1.0,0.156071091,0.96,0.051315761,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.334116075,1,0.764519664,607,0.0984,0,54,1.417052182,0.014490603,,20,,0,0.0,0.137243792,evaluation,0,1.413874512,1.399428365,-1.852979084,0,0.0,2.656077254,1.497742784,1.5598,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.4614,2,available,long_delays,,0.0984,54,sustained_reserve,0.968238088,0.765472026,0
2,no_candidate_plan_within_declared_model,0.959777695,0.001059108,0.397152173,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.577083685,1.0,0.422916315,0.96,0.197458058,2,0.91,0.82,16519582356538312397,0,-30.0,30.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.32889787,1,0.769384303,607,0.0984,0,55,1.376918901,-0.001896562,,20,,0,0.040133281,0.09036308,evaluation,0,1.445114665,1.413874512,-1.446853844,0,0.0,2.249952015,1.441222339,1.4614,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.363,2,available,long_delays,,0.0984,55,sustained_reserve,0.968238088,0.775824441,0
